audio_path,客語漢字,客語拼音
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_116.wav,𠊎討轉潮州火車歇在第二月台愛較緊去正毋會赴毋會著,ngai53 too31 zhen31 chio53 zhiu11 foo31 cha11 hied24 da55 ti55 ngi55 ngied43 tai53 oi31 ka31 gin31 kui31 zhang31 m11 bboi55 fu31 m11 bboi55 choo55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_117.wav,阿哥後日討坐五點个火車去羅東出差,a11 goo11 heu55 ngid24 too31 coo11 m31 deem31 e55 foo31 cha11 kui31 loo53 dung11 chid24 cai11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_118.wav,韶日𠊎討坐頭枋車去富里車到站啊較緊落車,shio53 ngid24 ngai53 too31 coo11 teu53 biong11 cha11 kui31 fu31 li31 cha11 doo31 cam55 a33 ka31 gin31 loo55 cha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_119.wav,請問田中火車頭仰子去𠊎渡你去火車頭足多人哦,ciang31 mun31 teen53 zhung11 foo31 cha11 tio53 ngiong55 zu31 kui31 ngai53 tu31 hen53 kui31 foo31 cha11 tio53 ziu24 doo11 ngin53 o24
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_120.wav,接送車會對本院駛到員林火車頭在本院大門口坐車,ziab24 sung31 cha11 bbue55 doi31 bun31 bbien55 su31 doo31 bbien53 lim53 foo31 cha11 tio53 da55 bun31 ngien55 tai55 mun53 keu31 coo11 cha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_121.wav,請問你對哪位來𠊎對臺中來,ciang31 mun31 hen53 doi31 ni55 bbi55 loi53 ngai53 doi31 tai53 zhung11 loi53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_122.wav,𠊎爸準備討去苗栗出差個半月,ngai53 ba55 chin55 pi55 too31 kui31 mio53 led43 chid24 cai11 goo24 ban31 ngied43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_123.wav,佢一個人去桃園打拚厥依真擘心,gui53 rhid24 gai31 ngin53 kui31 too53 bbien53 da31 biang31 gua55 i55 zhin11 ba24 sim11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_124.wav,請問你識來過雲林無,ciang31 mun31 hen53 shid24 loi53 goo31 bbun53 lim53 mo53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_125.wav,請問𠊎討去臺北愛仰子盤車,ciang31 mun31 ngai53 too31 kui31 tai53 bed24 oi31 ngiong55 zu31 pan53 cha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_126.wav,請問到位宜蘭愛駛幾久愛駛八點鐘,ciang31 mun31 doo31 bbi55 ngi53 lan53 oi31 su31 gid24 giu31 oi31 su31 bad24 deem31 zhung11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_127.wav,到位花蓮大約猶有幾*多公里猶有兩公里,doo31 bbi55 fa11 lien53 tai55 rhio24 ia53 rhiu11 gi31*doo11 gio33 gung11 li31 ia53 rhiu11 liong31 gung11 li31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_128.wav,阿松哥八月三十一討渡夫娘,a11 ciung53 goo11 beed24 ngied43 sam11 shib43 rhid24 too31 tu31 bu11 ngiong53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_129.wav,十一月初七學校放假遐日來去䀴電影好無,shib43 rhid24 ngied43 cu11 cid24 hoo55 hau55 biong31 ga31 ga24 ngid24 loi53 kui31 ngiang31 teen55 rhiang31 hoo31 mo53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_130.wav,根據政府个公告七月二十七放假毋過進前一個禮拜六愛上班,gun11 gi31 zhin31 fu31 e55 gung11 goo31 cid24 ngied43 ngi55 shib43 cid24 biong31 ga31 m55 goo31 zin31 cien53 rhid24 gai31 le31 bai31 liu24 oi31 shong55 ban11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_131.wav,王先生你掛个係一月三十一晨早个門診,ong53 sien11 sen11 hen53 gua31 e55 he55 rhid24 ngied43 sam11 shib43 rhid24 chin53 zoo31 e55 mun53 zhin31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_132.wav,報名對六月十二開始到七月十五為止,boo31 miang53 doi31 liu24 ngied43 shib43 ngi55 koi11 shi31 doo31 cid24 ngied43 shib43 m31 bbi53 zhi31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_133.wav,客語認證个認證日期係二月十九,ka24 ngi31 ngin55 zhin31 e55 ngin55 zhin31 ngid24 ki53 he55 ngi55 ngied43 shib43 giu31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_135.wav,今年客家桐花祭對四月初五開始到五月三十為止,gin11 neen53 ka24 ga11 tung53 fa11 ze31 doi31 si31 ngied43 cu11 m31 koi11 shi31 doo31 m31 ngied43 sam11 shib43 bbui53 zhi31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_136.wav,今日係拜幾今日係拜三店內底有買一送一个活動,gin11 ngid24 he55 bai31 gui31 gin11 ngid24 he55 bai31 sam11 deem31 nui55 de31 rhiu11 mi11 rhid24 sung31 rhid24 e55 ua55 tung55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_137.wav,你拁𠊎䀴下今日係拜幾今日係拜四,hen53 ga11 ngai53 ngiang31 ha55 gin11 ngid24 he55 bai31 gui31 gin11 ngid24 he55 bai31 si31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_138.wav,後禮拜日愛考試你知無後禮拜六愛記得交作業,heu55 le31 bai31 ngid24 oi31 koo31 chi31 hen53 di11 mo53 heu55 le31 bai31 liu24 oi31 ki31 ded24 gau11 zoo24 ngiab43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_139.wav,上禮拜一歸日落雨,shong55 le31 bai31 rhid24 gui11 ngid24 loo55 bbu31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_140.wav,拜五佢請假你代理一下好無,bai31 m31 gui53 ciang31 ga31 hen53 toi55 li31 rhid24 ha55 hoo31 mo53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_141.wav,𠊎無戴手錶毋知這幾*多點這滿係五點,ngai53 mo53 doi31 shiu31 bio31 m11 di11 lia24 gi31*doo11 gio33 deem31 li24 man31 he55 m31 deem31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_142.wav,你韶日討坐幾*多點个火車𠊎討坐兩點个火車,hen53 shio53 ngid24 too31 coo11 gi31*doo11 gio33 deem31 e55 foo31 cha11 ngai53 too31 coo11 liong31 deem31 e55 foo31 cha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_143.wav,今日六點愛開會哦請鬥準備資料,gin11 ngid24 liu24 deem31 oi31 koi11 fui55 o24 ciang31 dio31 chin55 pi55 zu11 leeu55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_144.wav,十一點好食飯啊食飯前愛先洗手食飯後愛湯嘴,shib43 rhid24 deem31 hoo31 shied43 pon55 a33 shied43 pon55 cien53 oi31 sien11 se31 shiu31 shied43 pon55 hio55 oi31 tong11 zhe31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_145.wav,超過一點猶吂到即算慢到啊,chio11 goo31 rhid24 deem31 ia53 mang11 doo31 cid43 son31 meen55 doo31 a11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_146.wav,𠊎逐日八點愛䀴電視新聞毋好直直䀴電視目珠會䀴壞去,ngai53 tu55 ngid24 bad24 deem31 oi31 ngiang31 teen55 shi55 sin11 bbun53 m55 hoo31 chid43 chid43 ngiang31 teen55 shi55 mud24 zhi11 bbue55 ngiang31 fai55 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_147.wav,天氣變好啊你等下有閒無十點作垺來去運動,teen11 ki31 bien31 hoo31 a11 hen53 den31 ha55 rhiu11 heen53 mo53 shib43 deem31 zoo24 pu53 loi53 kui31 bbin55 tung55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_148.wav,這下幾*多點啊四點大家作垺來去打鬥四,li24 ha55 gi31*doo11 gio33 deem31 a11 si31 deem31 tai55 ga11 zoo24 pu53 loi53 kui31 da31 deu31 si31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_149.wav,你韶日幾*多點討來七點你人先食無要緊,hen53 shio53 ngid24 gi31*doo11 gio33 deem31 too31 loi53 cid24 deem31 hen53 ngin53 sien11 shied43 mo53 rhio31 gin31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_150.wav,為著赴九點䀴電視佢划飯划真緊,bbui55 choo55 fu31 giu31 deem31 ngiang31 teen55 shi55 gui53 pa53 pon55 pa53 zhin11 gin31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_151.wav,歹勢啦請你韶日十二點正擱打電話來掛號,painn31 she31 la11 ciang31 hen53 shio53 ngid24 shib43 ngi55 deem31 zhang31 goo24 da31 teen55 bba55 loi53 gua31 hoo55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_153.wav,一百空七年度客語認證正式開始報名啊,rhid24 ba24 kung31 cid24 neen53 tu55 ka24 ngi31 ngin55 zhin31 zhin31 shid24 koi11 shi31 boo31 miang53 a11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_154.wav,小姐先生𠊎討點菜𠊎討點二號餐,sio31 zia31 sien11 sen11 ngai53 too31 deem31 coi31 ngai53 too31 deem31 ngi55 hoo55 con11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_155.wav,你討辦个業務在八樓𠊎拁你擪電梯,hen53 too31 peen55 e55 ngiab43 bbu55 da55 beed24 leu53 ngai53 ga11 hen53 ed24 teen55 toi11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_156.wav,請對九號櫃臺脣頭个樓梯行起去即在八樓,ciang31 doi31 giu31 hoo55 gui31 tai53 fin53 tio53 e55 leu53 toi11 hang53 ki31 kui31 cid43 da55 beed24 leu53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_157.wav,門診間在一樓你坐電扶梯起去門診間即在你个倒手裡,mun53 zhin31 geen11 da55 rhid24 leu53 hen53 coo11 teen55 fu53 toi11 ki31 kui31 mun53 zhin31 geen11 cid43 da55 hen53 e55 doo31 shiu31 le31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_158.wav,三十二路公車來啊較緊上車,sam11 shib43 ngi55 lu55 gung11 cha11 loi53 a11 ka31 gin31 shong11 cha11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_159.wav,你屋下个門牌係幾*多號𠊎屋下个門牌係八十二號,hen53 bbu24 ha11 e55 mun53 pe53 he55 gi31*doo11 gio33 hoo55 ngai53 bbu24 ha11 e55 mun53 pe53 he55 beed24 shib43 ngi55 hoo55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_160.wav,阿弟本來攏真聽事佢正考著二十七分爺哀真失望,a11 te11 bun31 loi53 lung31 zhin11 ten11 su55 gui53 zhang31 koo31 choo55 ngi55 shib43 cid24 fun11 rhia53 oi11 zhin11 shid24 mong55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_161.wav,請問你幾*多號𠊎係七十七號,ciang31 mun31 hen53 gi31*doo11 gio33 hoo55 ngai53 he55 cid24 shib43 cid24 hoo55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_162.wav,一斤正四十五箍定價數真實在算較便宜兜好無,rhid24 gun11 zhang31 si31 shib43 m31 keu11 ten11 ga31 su31 zhin11 shid43 cai55 son31 ka31 pen53 ngi53 dio11 hoo31 mo53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_163.wav,佢在路上撿著九十七箍,gui53 da55 lu55 shong55 giam31 choo55 giu31 shib43 cid24 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_164.wav,這西瓜幾多錢五十四箍,lia24 se11 gua11 gid24 doo11 cien53 m31 shib43 si31 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_165.wav,你掛个係二十號愛先拁你收掛號費兩百箍,hen53 gua31 e55 he55 ngi55 shib43 hoo55 ai31 sien11 ga11 hen53 shiu11 gua31 hoo55 fui31 liong31 ba24 keu11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_166.wav,請你去藥局領藥你个號碼係四十六號勞力請慢行,ciang31 hen53 kui31 rhio55 kiu55 liang31 rhio55 hen53 e55 hoo55 ma11 he55 si31 shib43 liu24 hoo55 loo31 lad43 ciang31 men55 hang53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_167.wav,你係四十七號等下喊著你个號碼正請你去櫃臺辦理,hen53 he55 si31 shib43 cid24 hoo55 den31 ha55 heem31 choo55 hen53 e55 hoo55 ma11 zhang31 ciang31 hen53 kui31 kui55 tai53 peen55 li31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_168.wav,這條索幾長十九公尺這菜仰子賣一拿九十七箍,li24 tiau53 soo24 gid24 chong53 shib43 giu31 gung11 cha24 li24 coi31 ngiong55 zu31 mi11 rhid24 na11 giu31 shib43 cid24 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_169.wav,檢查報告大約愛等九十分鐘請你先坐一下,giam31 za11 boo31 goo31 tai55 rhio24 oi31 den31 giu31 shib43 fun11 zhung11 ciang31 hen53 sien11 coo11 rhid24 ha55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_170.wav,司機先生𠊎愛攔時間七十五分鐘會到位無,su11 gi11 sien11 sen11 ngai53 oi31 lan53 shi53 geen11 cid24 shib43 m31 fun11 zhung11 bbue55 doo31 bbi55 mo53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_171.wav,好跋起來啊較緊去洗面洗牙猶愛幾久擱五分鐘,hoo31 ba24 ki31 loi53 a11 ka31 gin31 kui31 se31 mien31 se31 nga53 ia53 oi31 gid24 giu31 goo24 m31 fun11 zhung11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_172.wav,佢這擺買火車票開八百箍,gui53 li24 bai31 mi11 foo31 cha11 pio31 koi11 beed24 ba24 keu11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_173.wav,這個幾多錢這個兩千五百箍,li24 gai31 gid24 doo11 cien53 li24 gai31 liong31 cien11 m31 ba24 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_174.wav,佢去踅百貨公司刷卡買物件開三萬箍,gui53 kui31 se55 ba24 foo31 gung11 su11 sod24 ka31 mi11 mi55 kien55 koi11 sam11 bban55 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_175.wav,桌崠有九支燒水罐紙箱內底有三粒球,zoo24 dung31 rhiu11 giu31 gi11 shio11 fi31 guan31 zhi31 siong11 nui55 de31 rhiu11 sam11 liab43 kiu53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_176.wav,對這行路去火車頭愛行五分鐘,doi31 lia24 hang53 lu55 kui31 foo31 cha11 tio53 oi31 hang53 m31 fun11 zhung11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_177.wav,這本書攏總有九百頁𠊎算一下攏總愛九百箍,li24 bun31 shi11 lung31 zung31 rhiu11 giu31 ba24 rhiab43 ngai53 son31 rhid24 ha55 lung31 zung31 oi31 giu31 ba24 keu11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_178.wav,你幾*多歲啊𠊎今年七歲,hen53 gi31*doo11 gio33 se31 a11 ngai53 gin11 neen53 cid24 se31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_179.wav,這領衫𠊎開六百箍,li24 liang11 sam11 ngai53 koi11 liu24 ba24 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_180.wav,頭家雞卵一斤幾多錢雞卵一斤二十九箍,teu53 ga11 ge11 lon31 rhid24 kun11 gid24 doo11 cien53 ge11 lon31 rhid24 kun11 ngi55 shib43 giu31 keu11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_181.wav,伸這兜歸下賣得你四百箍即好,chin55 li24 deu11 gui11 ha55 mi11 ded24 hen53 si31 ba24 keu11 cid43 hoo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_182.wav,𠊎聽講阿美著著三千萬个大獎有影抑無影,ngai53 ten11 gong31 a11 mi31 choo55 choo55 sam11 cien11 bban55 e55 tai55 ziong31 rhiu11 rhiang31 ia31 mo53 rhiang31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_183.wav,桌真久無捽泥粉真賁喊九個人過去遐裡鬥相共,zoo24 zhin11 giu31 mo53 cud43 ni53 fun31 zhin11 pun11 heem31 giu31 gai31 ngin53 goo31 kui31 ga24 le31 dio31 siong11 kung55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_184.wav,請問你屋下有幾*多個人𠊎屋下攏總有四個人,ciang31 mun31 hen53 bbu24 ha11 rhiu11 gi31*doo11 gio33 gai31 ngin53 ngai53 bbu24 ha11 lung31 zung31 rhiu11 si31 gai31 ngin53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_185.wav,𠊎今日慢到八分鐘得先生罵,ngai53 gin11 ngid24 meen55 doo31 beed24 fun11 zhung11 ded24 sien11 sen11 ma31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_186.wav,佢請假兩日得頭家扣月俸,gui53 ciang31 ga31 liong31 ngid24 ded24 tio53 ga11 kio31 ngied43 fung55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_187.wav,請問到終點猶有幾多站猶有七站即會到位啊,ciang31 mun31 doo31 zhung11 deem31 ia53 rhiu11 gid24 doo11 cam55 ia53 rhiu11 cid24 cam55 cid43 bbue55 doo31 bbi55 a33
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_188.wav,你後生今年幾*多歲𠊎後生今年八歲足得人惜哦,hen53 hio55 sang11 gin11 neen53 gi31*doo11 gio33 se31 ngai53 hio55 sang11 gin11 neen53 beed24 se31 ziu24 ded24 ngin53 sia24 o24
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_189.wav,五斤牛眼毋知係傷多抑係傷少,m31 gun11 ngiu53 ngien31 m11 di11 he55 shiong55 doo11 ia31 he55 shiong55 shio31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_190.wav,頭家請八個妹子來揪生理,teu53 ga11 ciang31 beed24 gai31 moi31 zu31 loi53 kiu31 sen11 li31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_191.wav,若係討掛號麻煩健保卡得𠊎猶擱繳六百箍,na31 he55 too31 gua31 hoo55 ma53 fan53 kien55 boo31 ka31 ded24 ngai53 ia53 goo24 gio31 liu24 ba24 kio11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_192.wav,三頓食飽飯食藥一日食三擺一擺兩粒,sam11 dun31 shied43 bau31 pon55 shied43 rhio55 rhid24 ngid24 shied43 sam11 bai31 rhid24 bai31 liong31 liab43
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_193.wav,這兩種藥毋會用作垺食愛隔五點鐘正會用食哦,lia24 liong31 zhung31 rhio55 m11 bboi55 rhung55 zoo24 pu53 shied43 oi31 ga24 m31 deem31 zhung11 zhang31 bbue55 rhung55 shied43 o24
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_194.wav,愛注意哦這兩種目藥水請隔四點鐘正點,oi31 zhi31 rhi31 o24 lia24 liong31 zhung31 mud24 rhio55 fi31 ciang31 ga24 si31 deem31 zhung11 zhang31 deem31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_195.wav,你討歇睏幾*多日𠊎討歇睏四日因為阿舅討渡夫娘,hen53 too31 hied24 kun31 gi31*doo11 gio33 ngid24 ngai53 too31 hied24 kun31 si31 ngid24 rhin11 bbui11 a11 kiu55 too31 tu31 bu11 ngiong53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_196.wav,𠊎人有七個人𠊎人想討坐偎窗門个位,ngai53 ngin53 rhiu11 cid24 gai31 ngin53 ngai53 ngin53 siong55 too31 coo11 bba31 cung11 mun53 e55 bbi55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_197.wav,作文題目係𠊎若係有七萬箍想討做麼个,zoo24 bbun53 te53 hm24 he55 ngai53 na31 he55 rhiu11 cid24 man55 kio11 siong55 too31 zoo31 bboo24 gai31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_198.wav,夜市內底牛子褲一領正賣三百又靚又便宜,rhia55 shi55 nui55 de31 ngiu53 zu31 ku31 rhid24 liang11 zhang31 mi11 sam11 ba24 rhiu55 ziang11 rhiu55 pen55 ngi53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_199.wav,𠊎這站嗽無歇你幾時注意著這個問題兩日前,ngai53 li24 cam55 sio31 mo53 hied24 hen53 gid24 shi53 zhi31 rhi31 choo55 li24 gai31 bbun55 te53 liong31 ngid24 cien53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304P2022/ZM304P2022_200.wav,檢查好啊六日後正擱轉來得先生䀴聽報告,giam31 za11 hoo31 a11 liu24 ngid24 hio55 zhang31 goo24 zhen31 loi53 ded24 sien11 sen11 ngiang31 ten11 boo31 goo31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_001.wav,上擺上擺有兩個阿母,shong55 bai31 shong55 bai31 rhiu11 liong31 gai31 a11 bbu11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_002.wav,共下渡細子人上山去撿樵,kung55 ha55 tu31 se31 zu31 ngin53 shong55 san11 kui31 giam31 cio53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_003.wav,當在遐剁啊剁啊,dong11 da55 ga24 dog43 a11 dog43 a11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_004.wav,一隻老虎對樹林內飆出來跳到佢人頭前,rhid24 zha24 loo31 fu31 doi31 shi55 na53 nui55 bio11 chid24 loi53 teeu31 doo31 gui53 ngin53 tio53 cien53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_005.wav,行頭前个阿母驚到嘟嘟顫一下即跪落去,hang53 tio53 cien53 e55 a11 bbu11 giang11 doo31 du55 du55 zhin11 rhid24 ha55 cid43 kui55 loo55 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_006.wav,拁細子藏在後背講老虎大王,ga11 se31 zu31 cang31 da55 hio55 bue31 gong31 loo31 fu31 tai55 ong53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_007.wav,拜託你饒赦𠊎後生个命啦愛食食𠊎,bai31 too24 hen53 ngiau53 sha31 ngai53 hio55 sang11 e55 miang55 la11 oi31 shied43 shied43 ngai53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_008.wav,老虎講𠊎想討先食細子人个嫩肉較甜等下正來食你,loo31 fu31 gong31 ngai53 siong55 too31 sien11 shied43 se31 zu31 ngin53 gai31 nun55 ngiu24 ka31 teem53 den31 ha55 zhang31 loi53 shied43 hen53
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_009.wav,老虎悉悉颯颯幾*下口即拁佢个後生食淨,loo31 fu31 sid24 sid24 sud43 sud43 gi31*ha55 gia33 keu31 cid43 ga11 gui53 e55 hio55 sang11 shied43 ciang55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_010.wav,老虎一轉身牙豺豺討食另外一個細子,loo31 fu31 rhid24 zhen31 shin11 nga53 sai53 sai53 too31 shied43 lin55 nguai55 rhid24 gai31 se31 zu31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_011.wav,佢阿母早即擎便大刜鐮出力刜過去,gui53 a11 bbu11 zoo31 cid43 kia53 pen55 tai55 pud43 liam53 chid24 lid43 pud43 goo31 kui31
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_012.wav,老虎血流血滴斡頭拚走啊,loo31 fu31 fied24 lau53 fied24 did24 uannd43 tio53 biang31 zeu31 a11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_013.wav,香茅係真賤个草類形像菅榛个樣,hiong11 mau53 he55 zhin11 cien55 e55 coo31 lui55 hin53 ciong55 gon11 zhin11 e55 rhiong55
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_014.wav,葉利利會割人有水有日光个所在即會生,rhiab43 li55 li55 bbue55 god24 ngin53 rhiu11 fi31 rhiu11 ngid24 gong11 e55 su31 cai55 cid43 bbue55 sang11
data/dataset_2/熱身賽_錄製語料_詔安腔_4H/ZM304Q2002/ZM304Q2002_015.wav,猶毋驚蔭半山塞草个中央嘛係生到大嫲墩,ia53 m55 giang11 rhim31 ban31 san11 ced24 coo31 e55 dung11 ong11 ma11 he55 sang11 doo31 tai55 ma53 dun11
